Filename,Mean,Standard Deviation,Median,Maximum Value,Minimum Value,Range,Interquartile Range,Q1,Q3,Kurtosis,Skewness
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_100.csv,0.6449128957014328,0.00686378590712042,0.6458,0.665,0.6259,0.039100000000000024,0.00880000000000003,0.6406,0.6494,-0.15107466647792256,-0.2380780919591122
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_101.csv,0.6449298233922026,0.006876557782456713,0.6458,0.6657,0.6239,0.04179999999999995,0.00880000000000003,0.6403,0.6491,-0.19144279301577694,-0.18919059575642158
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_11.csv,0.6448674775074975,0.020750363256296114,0.6458,0.7425,0.5668,0.17570000000000008,0.02279999999999993,0.6327,0.6555,1.8661717742936101,0.13440482220524078
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_12.csv,0.6448659446851049,0.01760227882545153,0.6444,0.6992,0.5892,0.1100000000000001,0.021100000000000008,0.6333,0.6544,0.3262276145392198,0.31889528438040604
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_13.csv,0.6449713762079307,0.015767469160862618,0.6456,0.692,0.5914,0.10059999999999991,0.016999999999999904,0.6356,0.6526,0.49607050955102405,0.23866034948006037
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_14.csv,0.6449094301899367,0.013270405207649398,0.6454,0.6882,0.5957,0.09250000000000003,0.014700000000000046,0.6372,0.6519,0.6715039262135742,0.015690488106181892
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_15.csv,0.6449681106297901,0.014081182694021968,0.6454,0.6986,0.5971,0.10150000000000003,0.015900000000000025,0.6369,0.6528,0.5416583609293828,0.08351368136075635
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_16.csv,0.644843318893702,0.014832152108890771,0.6451,0.6934,0.5951,0.09830000000000005,0.019299999999999984,0.6349,0.6542,0.1276973766618661,0.03832507837590284
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_17.csv,0.6450523825391536,0.01351528277500259,0.6454,0.6917,0.603,0.0887,0.016599999999999948,0.6366,0.6532,0.05692893907705221,0.0029690805953362506
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_18.csv,0.6446529823392202,0.013804142805791602,0.6455,0.692,0.6001,0.09189999999999998,0.017199999999999993,0.6363,0.6535,0.24499623403804094,-0.17090179725766735
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_19.csv,0.6450171276241253,0.013438060123397275,0.6451,0.6892,0.5997,0.08950000000000002,0.015600000000000058,0.6373,0.6529,0.5061550283837688,-0.1678804682588994
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_2.csv,0.6450760746417862,0.014827187215374333,0.6453,0.7428,0.5818,0.16100000000000003,0.014100000000000001,0.6373,0.6514,3.7397020045792875,0.24452721186213947
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_20.csv,0.6449687770743086,0.01499652120117488,0.6453,0.6953,0.5964,0.09889999999999999,0.017299999999999982,0.6362,0.6535,0.09033117134415969,-0.07178798779540367
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_21.csv,0.6449836721092969,0.017403373618672863,0.6464,0.6921,0.5684,0.12370000000000003,0.02190000000000003,0.6339,0.6558,0.39013925011948025,-0.3036588785838512
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_22.csv,0.6449149950016662,0.016550250604597354,0.6454,0.6947,0.5742,0.12049999999999994,0.01749999999999996,0.6367,0.6542,0.9751738707153277,-0.3224257281489469
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_23.csv,0.644867244251916,0.01665138082472405,0.647,0.6895,0.5925,0.09699999999999998,0.018900000000000028,0.6363,0.6552,0.10580794030951735,-0.3350997342088042
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_24.csv,0.6448262912362546,0.019547889874369728,0.6467,0.707,0.5726,0.13439999999999996,0.020100000000000007,0.6352,0.6553,1.0737724687643286,-0.38383930850145653
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_25.csv,0.6449090636454515,0.017186354795484738,0.6463,0.6937,0.5752,0.11849999999999994,0.017999999999999905,0.6366,0.6546,0.7458504763233429,-0.38414419968114777
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_26.csv,0.6448948350549817,0.017875571691961373,0.6461,0.6996,0.5889,0.11070000000000002,0.01959999999999995,0.6356,0.6552,0.29091112187288326,-0.23318138210470502
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_27.csv,0.644768143952016,0.019282122242825633,0.6467,0.6911,0.5801,0.1110000000000001,0.022199999999999998,0.6343,0.6565,-0.026506777676845505,-0.323281953733371
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_28.csv,0.6448267910696435,0.016979496910470196,0.6461,0.691,0.5906,0.10039999999999993,0.01760000000000006,0.6363,0.6539,0.5091784258840248,-0.283604017316399
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_29.csv,0.6449627790736422,0.01946336192630079,0.6464,0.7168,0.5771,0.13970000000000005,0.022800000000000042,0.6332,0.656,1.0216727454542047,0.01668017559980453
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_3.csv,0.6440706431189603,0.017457198359213506,0.6455,0.7465,0.5291,0.21740000000000004,0.012700000000000045,0.6391,0.6518,10.332530813922585,-1.0880517573909625
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_30.csv,0.6447966677774076,0.01795926693639224,0.6466,0.6989,0.5758,0.12309999999999999,0.020099999999999896,0.6356,0.6557,0.7226449581240035,-0.5161013998634454
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_31.csv,0.6453884371876041,0.018104431214212076,0.6474,0.7155,0.5704,0.1451,0.02070000000000005,0.6353,0.656,1.0838941237577435,-0.21483432398470476
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_32.csv,0.6448060646451184,0.019955250016169167,0.6466,0.7074,0.5703,0.1371,0.02299999999999991,0.6336,0.6566,0.7317986721822733,-0.48284741073417387
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_33.csv,0.6449352215928025,0.019689921847463324,0.6471,0.7006,0.5744,0.12619999999999998,0.021500000000000075,0.6353,0.6568,0.6285993267250234,-0.527056776662039
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_34.csv,0.6429715761412863,0.020788216096664407,0.6449,0.7022,0.5693,0.13290000000000002,0.02440000000000009,0.6305,0.6549,0.2867185684444391,-0.26847708927681685
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_35.csv,0.6466719426857713,0.11516390470046614,0.6569,0.8546,0.0844,0.7702,0.09899999999999998,0.6188,0.7178,5.972272638017573,-1.9938215469580933
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_36.csv,0.6448365211596134,0.024795648524696873,0.6457,0.7478,0.5051,0.24270000000000003,0.02279999999999993,0.6337,0.6565,4.167673691336855,-0.5144498718667643
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_37.csv,0.6449160613128957,0.013661839381341474,0.6453,0.7052,0.5995,0.10570000000000002,0.01539999999999997,0.6377,0.6531,0.8515191972900773,-0.09151394601808514
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_38.csv,0.6450669110296567,0.013578978659006292,0.6451,0.6954,0.5955,0.09989999999999999,0.015700000000000047,0.6372,0.6529,0.7001985552661001,0.05423752209441049
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_39.csv,0.644615428190603,0.015306272305548195,0.6447,0.6951,0.5944,0.10070000000000001,0.01880000000000004,0.635,0.6538,0.2842975704744499,0.009566793794439978
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_4.csv,0.6461097634121961,0.07633141512276587,0.6508,0.7835,0.021,0.7625,0.026900000000000035,0.6413,0.6682,34.29325919262952,-5.25720025353406
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_40.csv,0.6449107964011996,0.029311573426416406,0.6465,0.7489,0.4571,0.2918,0.022300000000000098,0.6355,0.6578,10.312900099832387,-1.6888421684966486
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_41.csv,0.6449733755414861,0.020637493894251183,0.6454,0.7252,0.5394,0.18579999999999997,0.021499999999999964,0.6347,0.6562,3.395213153254307,-0.602999139451379
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_42.csv,0.6449156947684105,0.016028406978199756,0.645,0.6938,0.5958,0.09799999999999998,0.019299999999999984,0.6356,0.6549,0.19257496213476255,-0.2029472148281205
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_43.csv,0.644815461512829,0.017882682895153112,0.6448,0.699,0.5837,0.11529999999999996,0.01990000000000003,0.635,0.6549,0.5345321467744801,-0.10082773705708804
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_44.csv,0.6448881039653449,0.016310051965087488,0.6459,0.6928,0.5799,0.1129,0.019499999999999962,0.6358,0.6553,0.6388272676884772,-0.3669564377850189
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_45.csv,0.6449508163945352,0.014698175856205576,0.6447,0.7091,0.603,0.10609999999999997,0.016699999999999937,0.6366,0.6533,0.7307350049092332,0.17041824853254153
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_46.csv,0.6449403198933689,0.015197632943903935,0.6458,0.694,0.5896,0.10439999999999994,0.017000000000000015,0.6372,0.6542,0.8536375334809234,-0.4309282977652039
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_47.csv,0.6449782072642453,0.01733168788428757,0.6448,0.7019,0.582,0.1199,0.017900000000000027,0.6363,0.6542,1.1683218728469793,-0.2362393175347976
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_48.csv,0.6447827057647452,0.026056338655748686,0.6461,0.7422,0.4597,0.2825,0.021500000000000075,0.6355,0.657,11.1290731696521,-1.7029531088305208
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_49.csv,0.6449784405198268,0.018019872503263656,0.6452,0.7104,0.5844,0.126,0.019100000000000006,0.6361,0.6552,0.8965599864342795,-0.25261718878363726
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_5.csv,0.6440980339886705,0.07235064735577822,0.6564,0.7915,0.2709,0.5206,0.042300000000000004,0.6363,0.6786,5.768532911433011,-2.0873426570843643
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_50.csv,0.6447871042985671,0.01678722183622963,0.6448,0.7026,0.5883,0.11429999999999996,0.01990000000000003,0.6352,0.6551,0.48880665836710735,-0.04774376874812828
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_51.csv,0.644964178607131,0.017585782886565562,0.6457,0.7016,0.5811,0.12050000000000005,0.02210000000000001,0.6347,0.6568,0.407925551911994,-0.3475287278632007
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_52.csv,0.6450613462179273,0.020259260896038626,0.646,0.7031,0.583,0.12009999999999998,0.024399999999999977,0.633,0.6574,0.5071356935724691,-0.20001656072164317
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_53.csv,0.6446306897700766,0.019138108087201098,0.6454,0.6948,0.5814,0.11339999999999995,0.022699999999999942,0.6336,0.6563,0.49367557286048,-0.38110295898028196
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_54.csv,0.6450781739420194,0.01733833575628682,0.6454,0.7054,0.5922,0.11320000000000008,0.021399999999999975,0.6347,0.6561,0.3247610957099014,-0.12303752794554002
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_55.csv,0.6446837720759746,0.01748212496332659,0.6454,0.7028,0.5801,0.12270000000000003,0.019299999999999984,0.6356,0.6549,0.8451890025457276,-0.32675201140107973
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_56.csv,0.6450722425858046,0.017847093113514758,0.6457,0.7081,0.5867,0.12139999999999995,0.022199999999999998,0.634,0.6562,0.41228911291691217,-0.14456260445328833
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_57.csv,0.6448754748417195,0.01897335214582416,0.6457,0.6927,0.5911,0.10160000000000002,0.02429999999999999,0.6333,0.6576,-0.060346755360949356,-0.27120361066675763
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_58.csv,0.6449476507830724,0.01771846067371562,0.6455,0.7022,0.5909,0.11130000000000007,0.022600000000000064,0.6343,0.6569,0.08237087337611904,-0.25442238821668867
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_59.csv,0.6449391536154615,0.020264443650971384,0.6461,0.7084,0.5857,0.12270000000000003,0.025499999999999967,0.6326,0.6581,0.27223886194651215,-0.3145537284656374
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_6.csv,0.6468219260246584,0.12402942080714502,0.6648,0.8392,0.0531,0.7860999999999999,0.09099999999999997,0.6319,0.7229,4.937618183441634,-1.9591527098076977
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_60.csv,0.6449017327557481,0.017812838169792688,0.645,0.707,0.5901,0.1169,0.021199999999999997,0.6346,0.6558,0.689522735932274,-0.12766103098218848
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_61.csv,0.6452795401532821,0.06467134688501394,0.6531,0.7803,0.1467,0.6335999999999999,0.0464,0.6301,0.6765,13.709911559671749,-2.680093059339462
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_62.csv,0.6445808730423193,0.04542772920479527,0.6494,0.7548,0.2839,0.47090000000000004,0.03839999999999999,0.629,0.6674,10.690126324136134,-2.0193990633581724
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_63.csv,0.6447130623125624,0.025454721159720372,0.646,0.7448,0.5035,0.24130000000000007,0.020299999999999985,0.6354,0.6557,5.73194783321232,-0.8406789447349466
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_64.csv,0.6449072642452516,0.022899635525770956,0.6458,0.7442,0.4795,0.2647,0.017299999999999982,0.6373,0.6546,12.210321639800737,-1.6975493002167892
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_65.csv,0.6449644118627124,0.020321264553720877,0.6454,0.7305,0.5464,0.18410000000000004,0.017900000000000027,0.6361,0.654,3.6837368575278635,0.04175801421838578
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_66.csv,0.644801732755748,0.01553953657599083,0.6452,0.6974,0.5772,0.12019999999999997,0.01739999999999997,0.6366,0.654,1.3560594845334837,-0.26828225618155976
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_67.csv,0.6450459513495501,0.017479968662337444,0.6453,0.6938,0.5725,0.12129999999999996,0.017000000000000015,0.6369,0.6539,1.2534500294035524,-0.2813350286333387
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_68.csv,0.6446847717427524,0.019487721553742874,0.6458,0.7459,0.5347,0.21120000000000005,0.017199999999999993,0.6374,0.6546,4.807845873179305,-0.6967648529986711
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_69.csv,0.6451278240586471,0.017274482594191766,0.6457,0.6973,0.5759,0.12140000000000006,0.016599999999999948,0.6378,0.6544,1.6431494814071277,-0.48444466725998725
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_7.csv,0.6451892035988004,0.16170028193151736,0.6787,0.893,0.0055,0.8875000000000001,0.09739999999999993,0.6349,0.7323,4.165611267058662,-1.9863330527005456
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_70.csv,0.6424247584138622,0.01811852597435242,0.6437,0.6953,0.5849,0.11040000000000005,0.022199999999999998,0.6317,0.6539,0.36896810949089254,-0.3441193741835069
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_71.csv,0.6465995334888371,0.12473096760541183,0.6573,0.8541,0.0919,0.7622,0.06599999999999995,0.6378,0.7038,11.067930009139834,-3.1620287308157526
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_72.csv,0.6454055314895035,0.017104296615931276,0.6461,0.7477,0.4804,0.26730000000000004,0.010400000000000076,0.6405,0.6509,27.06373706357684,-2.2422740527694476
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_73.csv,0.6342229256914361,0.12251580728313176,0.6479,0.8547,0.089,0.7657,0.032399999999999984,0.6323,0.6647,11.738571404547486,-3.289075254776518
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_74.csv,0.6582326224591802,0.17480842086530163,0.708,0.9015,0.0767,0.8248,0.10299999999999998,0.6408,0.7438,3.656825069422525,-2.003995539934918
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_75.csv,0.6404071642785738,0.02092467742457862,0.6409,0.7062,0.5829,0.12330000000000008,0.027000000000000024,0.6271,0.6541,0.027862558272121696,0.039082446257851025
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_76.csv,0.6463731756081306,0.09769119969003769,0.6534,0.8211,0.0572,0.7639,0.05369999999999997,0.6359,0.6896,16.391009388331277,-3.6017715621934823
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_77.csv,0.6455050316561147,0.015201884247487139,0.6461,0.7032,0.5944,0.10880000000000001,0.017199999999999993,0.6372,0.6544,0.9230098524339314,-0.09054403314680914
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_78.csv,0.6447346551149616,0.013055031671965204,0.6448,0.687,0.5976,0.08940000000000003,0.016099999999999892,0.6366,0.6527,0.09425757749558006,0.021163501964480236
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_79.csv,0.6450120626457847,0.025054516714105815,0.647,0.7468,0.5146,0.23220000000000007,0.020299999999999985,0.6372,0.6575,6.680547295940869,-1.351255616063521
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_8.csv,0.6396892035988004,0.04949956703580548,0.6489,0.7659,0.2173,0.5486,0.03210000000000002,0.6291,0.6612,24.682127789516677,-3.9728196132359477
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_80.csv,0.6449856047984005,0.015162625961304669,0.6457,0.6912,0.5867,0.10450000000000004,0.017899999999999916,0.6367,0.6546,0.538875587665927,-0.3793656383948036
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_81.csv,0.6448332889036987,0.01611261828959445,0.6448,0.6904,0.5873,0.10309999999999997,0.018299999999999983,0.6363,0.6546,0.4121342866411499,-0.17750720709184342
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_82.csv,0.6447989670109964,0.015219764417775266,0.6454,0.6908,0.5812,0.10959999999999992,0.018199999999999994,0.636,0.6542,0.5238812270224811,-0.26585044802142466
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_83.csv,0.6448313228923692,0.01599440397605902,0.6454,0.6918,0.5778,0.11399999999999999,0.017999999999999905,0.6366,0.6546,0.8591754912525342,-0.41114838985582963
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_84.csv,0.6450582472509163,0.014790420530200622,0.6455,0.6882,0.5919,0.09630000000000005,0.017999999999999905,0.6366,0.6546,0.3022633415521332,-0.3164888408189682
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_85.csv,0.6449169943352215,0.01597194282994301,0.6454,0.6914,0.5873,0.10409999999999997,0.017799999999999927,0.6367,0.6545,0.6523146016460664,-0.2568751551120219
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_86.csv,0.6448934355214929,0.015989510943946697,0.646,0.7,0.5824,0.11759999999999993,0.01759999999999995,0.6366,0.6542,0.9580821434340385,-0.4147346662775907
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_87.csv,0.644906664445185,0.01750236009524712,0.645,0.701,0.5925,0.10849999999999993,0.020399999999999974,0.6352,0.6556,0.44658579275312915,-0.0764498648837035
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_88.csv,0.6447627790736421,0.018117658167494367,0.6455,0.7421,0.5896,0.15249999999999997,0.021299999999999986,0.6341,0.6554,2.139816835940585,0.32115691514464434
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_89.csv,0.6449461179606797,0.015323743203215091,0.6458,0.6911,0.5926,0.09850000000000003,0.018100000000000005,0.6365,0.6546,0.5566736686748395,-0.3967538009345179
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_9.csv,0.6480932022659114,0.049081242382150524,0.6492,0.7639,0.1698,0.5941000000000001,0.027700000000000058,0.6375,0.6652,44.28163561072121,-5.36499688059834
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_90.csv,0.6450154281906031,0.01644883172826949,0.6457,0.7022,0.588,0.11420000000000008,0.01869999999999994,0.6359,0.6546,0.5263518626305435,-0.12953230291640885
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_91.csv,0.6447335554815061,0.016199105232110943,0.6449,0.6961,0.5884,0.10770000000000002,0.01979999999999993,0.6348,0.6546,0.17803107176187583,-0.051735907669115976
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_92.csv,0.6440461846051316,0.037975526763139304,0.6448,0.7527,0.3197,0.43300000000000005,0.025700000000000056,0.6322,0.6579,12.19260823773482,-1.8432082613180558
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_93.csv,0.6455056647784072,0.07674421577269687,0.6488,0.7987,0.0351,0.7636,0.03080000000000005,0.6396,0.6704,31.31347363314702,-4.6369293300591
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_94.csv,0.645277874041986,0.007038561189059117,0.6458,0.6671,0.6243,0.04280000000000006,0.00880000000000003,0.641,0.6498,-0.026280642360912765,-0.23188927465637596
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_95.csv,0.6449199933355547,0.006720523799027046,0.6458,0.6627,0.6244,0.0383,0.008700000000000041,0.6406,0.6493,-0.13050845724344606,-0.30311776292908027
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_96.csv,0.6448918027324225,0.006416631472125585,0.6458,0.6621,0.6258,0.0363,0.007800000000000029,0.6412,0.649,-0.034862887233870765,-0.45552009319177694
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_97.csv,0.6448852715761413,0.006941096191132579,0.6461,0.665,0.6265,0.03850000000000009,0.00880000000000003,0.6406,0.6494,-0.11987453505897516,-0.3139367502116986
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_98.csv,0.6449248917027658,0.006530546444461432,0.6458,0.6644,0.6269,0.03749999999999998,0.008500000000000063,0.6406,0.6491,-0.152109613420345,-0.15512348832770517
normalized_corrected_filtered_integer_H_014_231208_B15B140811232006S_H_segment_99.csv,0.6448625458180607,0.0069878143972191605,0.6461,0.6624,0.6229,0.03949999999999998,0.008499999999999952,0.6409,0.6494,-0.0893305906282933,-0.46687249381246637
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_1.csv,0.549291569476841,0.09326156267313947,0.5674,0.7164,0.0278,0.6886,0.028200000000000003,0.5539,0.5821,13.155186010505759,-3.3780898779346913
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_10.csv,0.5539700766411196,0.03355226963451888,0.5568,0.6994,0.3042,0.3952,0.025599999999999956,0.5433,0.5689,12.846176686948041,-1.8386980900736956
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_100.csv,0.5506933022325892,0.038928254158022875,0.5493,0.6584,0.4452,0.2132,0.03869999999999996,0.5318,0.5705,0.1856267062644501,0.07183896388065582
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_101.csv,0.5505678107297568,0.03996212611342768,0.5497,0.6759,0.4495,0.22639999999999993,0.03820000000000001,0.5315,0.5697,0.3739855649678452,0.1381246951284379
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_11.csv,0.5471249250249917,0.0760267850072331,0.5573,0.7114,0.0236,0.6878000000000001,0.040200000000000014,0.5363,0.5765,11.962415070446534,-2.567454695488551
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_12.csv,0.5508433855381539,0.0820620131185413,0.5589,0.7365,0.0487,0.6878000000000001,0.03309999999999991,0.545,0.5781,15.00400804924288,-3.1362921540095923
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_13.csv,0.5508492169276908,0.012428240431369466,0.5511,0.617,0.4856,0.13140000000000002,0.011700000000000044,0.5453,0.557,5.535972912951754,-0.4012218143500291
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_14.csv,0.5489157947350883,0.05321942537372846,0.5536,0.6985,0.1363,0.5622,0.017799999999999927,0.545,0.5628,16.455313791964194,-3.0657084567492574
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_15.csv,0.5522037987337554,0.011972242851619118,0.5527,0.6033,0.5036,0.0996999999999999,0.014100000000000001,0.545,0.5591,1.095348554550255,-0.13344206416647342
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_16.csv,0.5505189270243253,0.007081314024600667,0.5507,0.5806,0.5237,0.05689999999999995,0.007900000000000018,0.5466,0.5545,0.9475519987876706,-0.02934599199533549
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_17.csv,0.5503939020326558,0.01923712035282479,0.55,0.6621,0.4124,0.24970000000000003,0.010199999999999987,0.5452,0.5554,15.639912104805788,-0.4256067427615492
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_18.csv,0.550484038653782,0.048460784989692154,0.5531,0.6958,0.2514,0.44439999999999996,0.024900000000000033,0.5426,0.5675,9.312540449241009,-2.1134268993545997
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_19.csv,0.5549620126624458,0.03597955034665997,0.551,0.7092,0.3799,0.32930000000000004,0.022199999999999998,0.5421,0.5643,4.721690699088413,0.12449028201160452
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_2.csv,0.5503248250583139,0.08425586642391368,0.5608,0.7313,0.0465,0.6848,0.049000000000000044,0.5394,0.5884,16.019238658834634,-3.5438643484018564
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_20.csv,0.5464782739086972,0.07976978125300926,0.5524,0.741,0.051,0.69,0.0252,0.543,0.5682,19.442255756443544,-3.8322025373108075
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_21.csv,0.5505445184938353,0.027402965607936328,0.5525,0.6938,0.2811,0.41269999999999996,0.0121,0.5468,0.5589,26.81826097531479,-3.103434023873723
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_22.csv,0.5506740419860047,0.008062110308323121,0.5502,0.5866,0.5205,0.06610000000000005,0.009600000000000053,0.5457,0.5553,0.9246100385448544,0.3822586301587654
normalized_corrected_filtered_integer_H_015_231044_Untitled_H_segment_23.csv,0.5511050316561146,0.06901633027533409,0.5565,0.7268,0.0382,0.6886,0.03069999999999995,0.5452,0.5759,20.2721656258724,-3.788988148151835
